Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
12/10/19,05:30:00PM,35.541,96.9,18.3,4.5,10.69,0,1.2
12/10/19,05:40:00PM,35.346,96.9,23.9,5.64,12.95,0,1.2
12/10/19,05:50:00PM,35.249,96.8,25.3,5.08,12.95,0,1.2
12/10/19,06:00:00PM,35.2,96.7,19.7,6.2,11.27,0,1.2
12/10/19,06:10:00PM,35.055,96.7,28.1,6.76,11.83,0,1.2
12/10/19,06:20:00PM,35.152,96.8,16.8,5.08,10.13,0,1.2
12/10/19,06:30:00PM,35.152,96.8,23.9,3.94,11.27,0,1.2
12/10/19,06:40:00PM,35.103,96.8,33.7,5.08,10.13,0,1.2
12/10/19,06:50:00PM,35.006,96.8,39.3,6.76,13.51,0,1.2
12/10/19,07:00:00PM,34.907,96.8,19.7,6.2,11.83,0,1.2
12/10/19,07:10:00PM,34.907,96.8,23.9,4.5,10.13,0,1.2
12/10/19,07:20:00PM,34.81,96.7,22.5,5.08,10.69,0,1.2
12/10/19,07:30:00PM,34.81,96.6,29.5,5.08,15.21,0,1.2
12/10/19,07:40:00PM,34.761,96.5,16.8,3.94,10.13,0,1.2
12/10/19,07:50:00PM,34.713,96.3,32.3,5.64,12.39,0,1.2
12/10/19,08:00:00PM,34.516,96.2,35.1,6.2,11.27,0,1.2
12/10/19,08:10:00PM,34.272,96.1,32.3,5.08,10.69,0,1.2
12/10/19,08:20:00PM,34.174,96,25.3,3.94,10.69,0,1.2
12/10/19,08:30:00PM,33.928,96,29.5,2.82,6.76,0,1.2
12/10/19,08:40:00PM,33.633,96,36.5,2.82,8.46,0,1.2
12/10/19,08:50:00PM,33.584,96,30.9,2.26,6.2,0,1.2
12/10/19,09:00:00PM,33.435,96,30.9,1.7,5.64,0,1.2
12/10/19,09:10:00PM,33.386,96,19.7,1.12,5.08,0,1.2
12/10/19,09:20:00PM,33.386,96,25.3,2.82,7.31,0,1.2
12/10/19,09:30:00PM,33.237,96,29.5,2.82,6.76,0,1.2
12/10/19,09:40:00PM,32.841,95.9,29.5,2.82,6.2,0,1.2
12/10/19,09:50:00PM,32.841,96,30.9,3.38,8.46,0,1.2
12/10/19,10:00:00PM,32.641,96,29.5,2.82,6.2,0,1.2
12/10/19,10:10:00PM,32.392,95.9,42.1,2.26,6.76,0,1.2
12/10/19,10:20:00PM,32.092,95.9,46.3,0.56,4.5,0,1.2
12/10/19,10:30:00PM,32.142,95.9,43.5,1.12,5.64,0,1.2
12/10/19,10:40:00PM,31.892,96,39.3,0,3.38,0,1.2
12/10/19,10:50:00PM,31.791,96,40.7,0.56,3.38,0,1.2
12/10/19,11:00:00PM,31.692,96,37.9,1.12,4.5,0,1.2
12/10/19,11:10:00PM,31.491,96,42.1,0.56,3.38,0,1.2
12/10/19,11:20:00PM,31.541,96.1,25.3,0.56,4.5,0,1.2
12/10/19,11:30:00PM,31.541,96.1,7,0,4.5,0,1.2
12/10/19,11:40:00PM,31.44,96.1,14,1.12,5.08,0,1.2
12/10/19,11:50:00PM,31.339,96,16.8,0.56,4.5,0,1.2
12/11/19,12:00:00AM,31.087,95.8,26.7,0,2.82,0,1.2
12/11/19,12:10:00AM,31.188,95.8,16.8,0.56,3.94,0,1.2
12/11/19,12:20:00AM,31.087,95.7,8.4,0.56,3.38,0,1.2
12/11/19,12:30:00AM,30.884,95.5,22.5,0,3.94,0,1.2
12/11/19,12:40:00AM,30.834,95.5,19.7,0,3.38,0,1.2
12/11/19,12:50:00AM,30.682,95.4,22.5,0,2.26,0,1.2
12/11/19,01:00:00AM,30.529,95.4,18.3,0,1.7,0,1.2
12/11/19,01:10:00AM,30.123,95.3,18.3,0,2.26,0,1.2
12/11/19,01:20:00AM,30.072,95.4,18.3,0,0,0,1.2
12/11/19,01:30:00AM,29.917,95.4,18.3,0,0,0,1.2
12/11/19,01:40:00AM,29.304,95.3,18.3,0,0,0,1.2
12/11/19,01:50:00AM,30.072,95.4,18.3,0,0,0,1.2
12/11/19,02:00:00AM,30.225,95.4,18.3,0,0,0,1.2
12/11/19,02:10:00AM,30.173,95.4,18.3,0,0,0,1.2
12/11/19,02:20:00AM,30.429,95.3,18.3,0,0,0,1.2
12/11/19,02:30:00AM,30.429,95.2,18.3,0,0.56,0,1.2
12/11/19,02:40:00AM,30.479,95,18.3,0,0,0,1.2
12/11/19,02:50:00AM,30.529,94.8,18.3,0,0,0,1.2
12/11/19,03:00:00AM,30.276,94.6,18.3,0,0.56,0,1.2
12/11/19,03:10:00AM,30.276,94.5,18.3,0,0,0,1.2
12/11/19,03:20:00AM,30.326,94.4,18.3,0,0,0,1.2
12/11/19,03:30:00AM,30.376,94.3,18.3,0,0,0,1.2
12/11/19,03:40:00AM,30.276,94,18.3,0,1.12,0,1.2
12/11/19,03:50:00AM,30.376,93.9,16.8,0,2.82,0,1.2
12/11/19,04:00:00AM,30.376,93.6,15.4,1.12,5.64,0,1.2
12/11/19,04:10:00AM,30.429,93.3,16.8,1.7,5.64,0,1.2
12/11/19,04:20:00AM,30.326,93.2,18.3,0.56,5.08,0,1.2
12/11/19,04:30:00AM,30.072,92.9,23.9,0.56,3.94,0,1.2
12/11/19,04:40:00AM,30.02,92.9,28.1,1.12,5.64,0,1.2
12/11/19,04:50:00AM,29.97,92.8,30.9,1.12,4.5,0,1.2
12/11/19,05:00:00AM,29.97,92.8,39.3,2.26,6.76,0,1.2
12/11/19,05:10:00AM,30.123,92.5,33.7,2.26,5.08,0,1.2
12/11/19,05:20:00AM,29.714,92.5,37.9,2.26,6.2,0,1.2
12/11/19,05:30:00AM,29.764,92.4,37.9,1.7,5.64,0,1.2
12/11/19,05:40:00AM,29.611,92.2,44.9,2.26,5.08,0,1.2
12/11/19,05:50:00AM,29.354,92.1,44.9,2.26,5.64,0,1.2
12/11/19,06:00:00AM,29.149,92.3,54.8,1.7,5.64,0,1.2
12/11/19,06:10:00AM,29.149,92.4,47.7,1.12,4.5,0,1.2
12/11/19,06:20:00AM,28.839,92.7,51.9,1.12,5.08,0,1.2
12/11/19,06:30:00AM,28.008,93.2,59,0.56,2.82,0,1.2
